# %ECSV 0.9
# ---
# datatype:
# - {name: m, datatype: int8}
# - {name: n, datatype: int8}
# - {name: wavelength, datatype: float32}
# - {name: int_mid_MJD_UTC, datatype: float64}
# - {name: int_mid_BJD_TDB, datatype: float64}
# - {name: flux(MJy/sr), datatype: float32}
# - {name: err(MJr/sr), datatype: float32}
# schema: astropy-2.0
m n wavelength int_mid_MJD_UTC int_mid_BJD_TDB flux(MJy/sr) err(MJr/sr)
1 0 3.968124 59694.20347004844 2459694.7071453533 3157318.5 3439302500000.0
1 0 3.969128 59694.20347004844 2459694.7071453533 3053634.5 6890121600000.0
1 0 3.970132 59694.20347004844 2459694.7071453533 3114713.8 10386130000000.0
1 0 3.971136 59694.20347004844 2459694.7071453533 3167134.8 24379472000000.0
1 0 3.97214 59694.20347004844 2459694.7071453533 3109531.2 3532076600000.0
1 0 3.973144 59694.20347004844 2459694.7071453533 3129461.5 10639276000000.0
1 0 3.974148 59694.20347004844 2459694.7071453533 3008804.5 7166305500000.0
1 0 3.975152 59694.20347004844 2459694.7071453533 3122187.0 3632638200000.0
1 0 3.976156 59694.20347004844 2459694.7071453533 3028824.2 14605478000000.0
1 0 3.97716 59694.20347004844 2459694.7071453533 3109394.0 11076177000000.0
1 0 3.978164 59694.20347004844 2459694.7071453533 3029315.8 7471429000000.0
1 0 3.979168 59694.20347004844 2459694.7071453533 3030361.0 33959100000000.0
1 0 3.980172 59694.20347004844 2459694.7071453533 2976086.8 15308965000000.0
1 0 3.981176 59694.20347004844 2459694.7071453533 2995908.8 7775834000000.0
1 0 3.98218 59694.20347004844 2459694.7071453533 2892648.2 19699037000000.0
1 0 3.983184 59694.20347004844 2459694.7071453533 2909683.8 4020616000000.0
1 0 3.984188 59694.20347004844 2459694.7071453533 3047192.2 24219520000.0
1 0 3.985192 59694.20347004844 2459694.7071453533 2956731.5 16582520000000.0
1 0 3.986196 59694.20347004844 2459694.7071453533 2986065.2 16897654000000.0
1 0 3.9872 59694.20347004844 2459694.7071453533 2919276.0 12929506000000.0
1 0 3.988204 59694.20347004844 2459694.7071453533 2745709.2 21979025000000.0
1 0 3.989208 59694.20347004844 2459694.7071453533 2858064.0 31436432000000.0
1 0 3.990212 59694.20347004844 2459694.7071453533 2826792.2 18383340000000.0
1 0 3.991216 59694.20347004844 2459694.7071453533 2909180.8 32921163000000.0
1 0 3.99222 59694.20347004844 2459694.7071453533 2884859.2 19288065000000.0
1 0 3.993224 59694.20347004844 2459694.7071453533 2685576.2 9901945000000.0
1 0 3.994228 59694.20347004844 2459694.7071453533 2834723.0 20324863000000.0
1 0 3.995232 59694.20347004844 2459694.7071453533 2831065.0 10458974000000.0
1 0 3.996236 59694.20347004844 2459694.7071453533 2837821.0 32255510000000.0
1 0 3.99724 59694.20347004844 2459694.7071453533 2710321.5 49848087000000.0
1 0 3.998244 59694.20347004844 2459694.7071453533 2864511.5 40005024000000.0
1 0 3.999248 59694.20347004844 2459694.7071453533 2775921.8 47208687000000.0
1 0 4.000252 59694.20347004844 2459694.7071453533 2870221.8 42707355000000.0
1 0 4.001256 59694.20347004844 2459694.7071453533 2808267.8 18955886000000.0
1 0 4.00226 59694.20347004844 2459694.7071453533 2873999.0 45802223000000.0
1 0 4.003264 59694.20347004844 2459694.7071453533 2848704.8 81425164000000.0
1 0 4.004268 59694.20347004844 2459694.7071453533 2685011.5 35239110000000.0
1 0 4.005272 59694.20347004844 2459694.7071453533 2777397.5 29311952000000.0
1 0 4.006276 59694.20347004844 2459694.7071453533 2859491.2 60998150000000.0
1 0 4.00728 59694.20347004844 2459694.7071453533 2624787.5 23842146000000.0
1 0 4.008284 59694.20347004844 2459694.7071453533 2700586.0 49714205000000.0
1 0 4.009288 59694.20347004844 2459694.7071453533 2834296.0 51902964000000.0
1 0 4.010292 59694.20347004844 2459694.7071453533 2744594.5 27129826000000.0
1 0 4.011296 59694.20347004844 2459694.7071453533 2640425.8 85084920000000.0
1 0 4.0123 59694.20347004844 2459694.7071453533 2781614.8 89076130000000.0
1 0 4.013304 59694.20347004844 2459694.7071453533 2824915.2 62229950000000.0
1 0 4.014308 59694.20347004844 2459694.7071453533 2833147.5 76140510000000.0
1 0 4.015312 59694.20347004844 2459694.7071453533 2649368.2 68522634000000.0
1 0 4.016316 59694.20347004844 2459694.7071453533 2791868.5 36016107000000.0
1 0 4.01732 59694.20347004844 2459694.7071453533 2783581.2 100953200000000.0
1 0 4.018324 59694.20347004844 2459694.7071453533 2712010.8 79651060000000.0
1 0 4.019328 59694.20347004844 2459694.7071453533 2728670.2 111805950000000.0
1 0 4.020332 59694.20347004844 2459694.7071453533 2651162.2 103051650000000.0
1 0 4.021336 59694.20347004844 2459694.7071453533 2614104.5 108633030000000.0
1 0 4.02234 59694.20347004844 2459694.7071453533 2737553.2 98321040000000.0
1 0 4.023344 59694.20347004844 2459694.7071453533 2768170.2 121259410000000.0
1 0 4.024348 59694.20347004844 2459694.7071453533 2754628.0 183234180000000.0
1 0 4.025352 59694.20347004844 2459694.7071453533 2756293.2 174557340000000.0
1 0 4.026356 59694.20347004844 2459694.7071453533 2750932.8 102731350000000.0
1 0 4.02736 59694.20347004844 2459694.7071453533 2746421.2 174228600000000.0
1 0 4.028364 59694.20347004844 2459694.7071453533 2498413.8 161709200000000.0
1 0 4.029368 59694.20347004844 2459694.7071453533 2641182.2 196122790000000.0
1 0 4.030372 59694.20347004844 2459694.7071453533 2642945.5 130170480000000.0
1 0 4.031376 59694.20347004844 2459694.7071453533 2569806.2 193606940000000.0
1 0 4.03238 59694.20347004844 2459694.7071453533 2598431.0 264587790000000.0
1 0 4.033384 59694.20347004844 2459694.7071453533 2672726.5 187601200000000.0
1 0 4.034388 59694.20347004844 2459694.7071453533 2766157.0 266194220000000.0
1 0 4.035392 59694.20347004844 2459694.7071453533 2754049.5 389647550000000.0
1 0 4.036396 59694.20347004844 2459694.7071453533 2689180.0 339527700000000.0
1 0 4.0374 59694.20347004844 2459694.7071453533 2763818.8 442213420000000.0
1 0 4.038404 59694.20347004844 2459694.7071453533 2621478.2 257210240000000.0
1 0 4.039408 59694.20347004844 2459694.7071453533 2503223.2 548642000000000.0
1 0 4.040412 59694.20347004844 2459694.7071453533 2646846.8 633949450000000.0
1 0 4.041416 59694.20347004844 2459694.7071453533 2736374.8 884625500000000.0
1 0 4.04242 59694.20347004844 2459694.7071453533 2679896.5 444496200000000.0
1 0 4.043424 59694.20347004844 2459694.7071453533 2764970.0 593361700000000.0
1 0 4.044428 59694.20347004844 2459694.7071453533 2961403.5 633597000000000.0
1 0 4.045432 59694.20347004844 2459694.7071453533 2766235.0 676898250000000.0
1 0 4.046436 59694.20347004844 2459694.7071453533 2747096.5 868434500000000.0
1 0 4.04744 59694.20347004844 2459694.7071453533 2609320.2 619126000000000.0
1 0 4.048444 59694.20347004844 2459694.7071453533 2512476.2 827438600000000.0
1 0 4.049448 59694.20347004844 2459694.7071453533 2616872.8 885149900000000.0
1 0 4.050452 59694.20347004844 2459694.7071453533 2683512.2 1421328200000000.0
1 0 4.051456 59694.20347004844 2459694.7071453533 2658291.2 1522035700000000.0
1 0 4.05246 59694.20347004844 2459694.7071453533 2693940.2 1521193900000000.0
1 0 4.053464 59694.20347004844 2459694.7071453533 2702353.5 1512905600000000.0
1 0 4.054468 59694.20347004844 2459694.7071453533 2587609.8 1247107900000000.0
1 0 4.055472 59694.20347004844 2459694.7071453533 2478655.0 1470496000000000.0
1 1 2.450076 59694.20354889335 2459694.7072241926 7212747.5 26356335000000.0
1 1 2.45108 59694.20354889335 2459694.7072241926 7122790.5 51414710000000.0
1 1 2.452084 59694.20354889335 2459694.7072241926 7036967.5 12748908000000.0
1 1 2.453088 59694.20354889335 2459694.7072241926 6950664.0 24996338000000.0
1 1 2.454092 59694.20354889335 2459694.7072241926 6960699.5 24660656000000.0
1 1 2.455096 59694.20354889335 2459694.7072241926 6989730.5 24382827000000.0
1 1 2.4561 59694.20354889335 2459694.7072241926 6952700.0 24175442000000.0
1 1 2.457104 59694.20354889335 2459694.7072241926 7027877.5 83789640000000.0
1 1 2.458108 59694.20354889335 2459694.7072241926 7059908.0 23883990000000.0
1 1 2.459112 59694.20354889335 2459694.7072241926 7130777.5 11940694000000.0
1 1 2.460116 59694.20354889335 2459694.7072241926 7176797.5 11885897000000.0
1 1 2.46112 59694.20354889335 2459694.7072241926 7146444.5 46940270000000.0
1 1 2.462124 59694.20354889335 2459694.7072241926 7117590.5 11784030000000.0
1 1 2.463128 59694.20354889335 2459694.7072241926 7079615.0 23350292000000.0
1 1 2.464132 59694.20354889335 2459694.7072241926 7202964.0 11697994000000.0
1 1 2.465136 59694.20354889335 2459694.7072241926 7331643.0 23172140000000.0
1 1 2.46614 59694.20354889335 2459694.7072241926 7281929.5 11605947000000.0
1 1 2.467144 59694.20354889335 2459694.7072241926 7185722.0 22967560000000.0
1 1 2.468148 59694.20354889335 2459694.7072241926 7279020.5 79693600000000.0
1 1 2.469152 59694.20354889335 2459694.7072241926 7222448.5 34066340000000.0
1 1 2.470156 59694.20354889335 2459694.7072241926 6981933.5 33877823000000.0
1 1 2.47116 59694.20354889335 2459694.7072241926 6936215.0 44874740000000.0
1 1 2.472164 59694.20354889335 2459694.7072241926 7090316.5 44621644000000.0
1 1 2.473168 59694.20354889335 2459694.7072241926 7228844.0 22246314000000.0
1 1 2.474172 59694.20354889335 2459694.7072241926 7149871.0 11115104000000.0
1 1 2.475176 59694.20354889335 2459694.7072241926 7050412.0 43789062000000.0
1 1 2.47618 59694.20354889335 2459694.7072241926 7091923.0 130187870000.0
1 1 2.477184 59694.20354889335 2459694.7072241926 7084462.0 21721436000000.0
1 1 2.478188 59694.20354889335 2459694.7072241926 7132193.5 43077060000000.0
1 1 2.479192 59694.20354889335 2459694.7072241926 7114740.5 53507118000000.0
1 1 2.480196 59694.20354889335 2459694.7072241926 6940682.0 21359608000000.0
1 1 2.4812 59694.20354889335 2459694.7072241926 6952963.0 10692543000000.0
1 1 2.482204 59694.20354889335 2459694.7072241926 6983105.5 21162302000000.0
1 1 2.483208 59694.20354889335 2459694.7072241926 6884443.5 52455463000000.0
1 1 2.484212 59694.20354889335 2459694.7072241926 6854486.5 31357103000000.0
1 1 2.485216 59694.20354889335 2459694.7072241926 6779426.0 10473474000000.0
1 1 2.48622 59694.20354889335 2459694.7072241926 6906664.0 120998370000.0
1 1 2.487224 59694.20354889335 2459694.7072241926 6845572.5 10366186000000.0
1 1 2.488228 59694.20354889335 2459694.7072241926 6720100.5 20502330000000.0
1 1 2.489232 59694.20354889335 2459694.7072241926 7046236.0 10270655000000.0
1 1 2.490236 59694.20354889335 2459694.7072241926 7010019.0 10217319000000.0
1 1 2.49124 59694.20354889335 2459694.7072241926 7019953.0 20204218000000.0
1 1 2.492244 59694.20354889335 2459694.7072241926 7036380.0 30081355000000.0
1 1 2.493248 59694.20354889335 2459694.7072241926 6960412.5 19994216000000.0
1 1 2.494252 59694.20354889335 2459694.7072241926 7015609.0 10011884000000.0
1 1 2.495256 59694.20354889335 2459694.7072241926 6976423.5 29629524000000.0
1 1 2.49626 59694.20354889335 2459694.7072241926 6954122.5 29479100000000.0
1 1 2.497264 59694.20354889335 2459694.7072241926 6814992.0 39065496000000.0
1 1 2.498268 59694.20354889335 2459694.7072241926 6882077.5 9812571000000.0
1 1 2.499272 59694.20354889335 2459694.7072241926 6907145.5 19784320000000.0
1 1 2.500276 59694.20354889335 2459694.7072241926 7026732.5 50158046000000.0
1 1 2.50128 59694.20354889335 2459694.7072241926 6983435.0 10087336000000.0
1 1 2.502284 59694.20354889335 2459694.7072241926 7160170.0 19973390000000.0
1 1 2.503288 59694.20354889335 2459694.7072241926 7096685.5 19887062000000.0
1 1 2.504292 59694.20354889335 2459694.7072241926 7036473.0 29649816000000.0
1 1 2.505296 59694.20354889335 2459694.7072241926 7048354.5 29542060000000.0
1 1 2.5063 59694.20354889335 2459694.7072241926 7020739.0 9900455000000.0
1 1 2.507304 59694.20354889335 2459694.7072241926 6982180.5 9864602000000.0
1 1 2.508308 59694.20354889335 2459694.7072241926 6962533.5 58380685000000.0
1 1 2.509312 59694.20354889335 2459694.7072241926 6976996.5 19493309000000.0
1 1 2.510316 59694.20354889335 2459694.7072241926 6855561.0 19437862000000.0
1 1 2.51132 59694.20354889335 2459694.7072241926 6948317.0 9758598000000.0
1 1 2.512324 59694.20354889335 2459694.7072241926 6903205.5 19351126000000.0
1 1 2.513328 59694.20354889335 2459694.7072241926 6884919.5 38492877000000.0
1 1 2.514332 59694.20354889335 2459694.7072241926 6909726.0 9700139000000.0
1 1 2.515336 59694.20354889335 2459694.7072241926 6795185.5 28791364000000.0
1 1 2.51634 59694.20354889335 2459694.7072241926 6904642.0 19201500000000.0
1 1 2.517344 59694.20354889335 2459694.7072241926 6805434.0 9638739000000.0
1 1 2.518348 59694.20354889335 2459694.7072241926 6963189.5 19131842000000.0
1 1 2.519352 59694.20354889335 2459694.7072241926 6794230.5 19088624000000.0
1 1 2.520356 59694.20354889335 2459694.7072241926 6875112.5 9587422000000.0
1 1 2.52136 59694.20354889335 2459694.7072241926 6841532.0 28452128000000.0
1 1 2.522364 59694.20354889335 2459694.7072241926 6951034.5 37815310000000.0
1 1 2.523368 59694.20354889335 2459694.7072241926 6886792.5 28324955000000.0
1 1 2.524372 59694.20354889335 2459694.7072241926 6804909.5 9495035000000.0
1 1 2.525376 59694.20354889335 2459694.7072241926 6879121.5 56203313000000.0
1 1 2.52638 59694.20354889335 2459694.7072241926 6885213.0 121406340000.0
1 1 2.527384 59694.20354889335 2459694.7072241926 6733261.0 27972283000000.0
1 1 2.528388 59694.20354889335 2459694.7072241926 6834372.5 119400110000.0
1 1 2.529392 59694.20354889335 2459694.7072241926 6876187.0 9332563000000.0
1 1 2.530396 59694.20354889335 2459694.7072241926 6780925.0 18462976000000.0
1 1 2.5314 59694.20354889335 2459694.7072241926 6888448.0 18384770000000.0
1 1 2.532404 59694.20354889335 2459694.7072241926 6777877.5 116084070000.0
1 1 2.533408 59694.20354889335 2459694.7072241926 6790019.0 9151182000000.0
1 1 2.534412 59694.20354889335 2459694.7072241926 6867219.5 9100266000000.0
1 1 2.535416 59694.20354889335 2459694.7072241926 6809140.0 17976328000000.0
1 1 2.53642 59694.20354889335 2459694.7072241926 6156399.5 8968814000000.0
1 1 2.537424 59694.20354889335 2459694.7072241926 6727956.0 26550950000000.0
1 1 2.538428 59694.20354889335 2459694.7072241926 6825729.0 17620953000000.0
1 1 2.539432 59694.20354889335 2459694.7072241926 6842288.0 43571663000000.0
1 1 2.540436 59694.20354889335 2459694.7072241926 6736753.0 34646673000000.0
1 1 2.54144 59694.20354889335 2459694.7072241926 6743695.0 25856020000000.0
1 1 2.542444 59694.20354889335 2459694.7072241926 6648017.0 17172866000000.0
1 1 2.543448 59694.20354889335 2459694.7072241926 6551335.0 8586245700000.0
1 1 2.544452 59694.20354889335 2459694.7072241926 6567425.0 112654066000.0
1 1 2.545456 59694.20354889335 2459694.7072241926 6621861.5 8467394300000.0
1 1 2.54646 59694.20354889335 2459694.7072241926 6628431.0 8415902400000.0
1 1 2.547464 59694.20354889335 2459694.7072241926 6627984.0 24882900000000.0
1 1 2.548468 59694.20354889335 2459694.7072241926 6693402.5 24740798000000.0
1 1 2.549472 59694.20354889335 2459694.7072241926 6642149.5 16435754000000.0
1 1 2.550476 59694.20354889335 2459694.7072241926 6595103.0 16354066000000.0
1 1 2.55148 59694.20354889335 2459694.7072241926 6466031.5 24369707000000.0
1 1 2.552484 59694.20354889335 2459694.7072241926 6579314.0 113630190000.0
1 1 2.553488 59694.20354889335 2459694.7072241926 6520719.0 16131884000000.0
1 1 2.554492 59694.20354889335 2459694.7072241926 6439806.5 8080100000000.0
1 1 2.555496 59694.20354889335 2459694.7072241926 6450274.5 15990690000000.0
1 1 2.5565 59694.20354889335 2459694.7072241926 6470680.5 8027681000000.0
1 1 2.557504 59694.20354889335 2459694.7072241926 6535215.5 15907450000000.0
1 1 2.558508 59694.20354889335 2459694.7072241926 6478198.0 7991492300000.0
1 1 2.559512 59694.20354889335 2459694.7072241926 6546190.5 15876861000000.0
1 1 2.560516 59694.20354889335 2459694.7072241926 6541649.0 8002269600000.0
1 1 2.56152 59694.20354889335 2459694.7072241926 6270437.5 23796008000000.0
1 1 2.562524 59694.20354889335 2459694.7072241926 6416159.5 15896590000000.0
1 1 2.563528 59694.20354889335 2459694.7072241926 6504072.5 8000627000000.0
1 1 2.564532 59694.20354889335 2459694.7072241926 6518268.5 7990382400000.0
1 1 2.565536 59694.20354889335 2459694.7072241926 6552717.5 7971634400000.0
1 1 2.56654 59694.20354889335 2459694.7072241926 6458815.0 15806280000000.0
1 1 2.567544 59694.20354889335 2459694.7072241926 6532880.0 15819239000000.0
1 1 2.568548 59694.20354889335 2459694.7072241926 6448155.5 15849281000000.0
1 1 2.569552 59694.20354889335 2459694.7072241926 6727994.0 23775165000000.0
1 1 2.570556 59694.20354889335 2459694.7072241926 6652150.5 23749376000000.0
1 1 2.57156 59694.20354889335 2459694.7072241926 6591963.0 7974245400000.0
1 1 2.572564 59694.20354889335 2459694.7072241926 6564217.5 7988338000000.0
1 1 2.573568 59694.20354889335 2459694.7072241926 6722382.5 31661467000000.0
1 1 2.574572 59694.20354889335 2459694.7072241926 6601016.5 7986588000000.0
1 1 2.575576 59694.20354889335 2459694.7072241926 6518554.5 23708238000000.0
1 1 2.57658 59694.20354889335 2459694.7072241926 6592924.0 15856670000000.0
1 1 2.577584 59694.20354889335 2459694.7072241926 6525370.0 15837927000000.0
1 1 2.578588 59694.20354889335 2459694.7072241926 6608626.5 31486596000000.0
1 1 2.579592 59694.20354889335 2459694.7072241926 6564484.5 15774142000000.0
1 1 2.580596 59694.20354889335 2459694.7072241926 6872654.5 15762576000000.0
1 1 2.5816 59694.20354889335 2459694.7072241926 6576302.0 7921927000000.0
1 1 2.582604 59694.20354889335 2459694.7072241926 6429381.5 7897808000000.0
1 1 2.583608 59694.20354889335 2459694.7072241926 6531243.0 31247154000000.0
1 1 2.584612 59694.20354889335 2459694.7072241926 6407453.0 15590193000000.0
1 1 2.585616 59694.20354889335 2459694.7072241926 6536695.5 30879334000000.0
1 1 2.58662 59694.20354889335 2459694.7072241926 6659881.5 7769116000000.0
1 1 2.587624 59694.20354889335 2459694.7072241926 6556937.5 15345423000000.0
1 1 2.588628 59694.20354889335 2459694.7072241926 6608643.5 15242185000000.0
1 1 2.589632 59694.20354889335 2459694.7072241926 6554188.0 111419770000.0
1 1 2.590636 59694.20354889335 2459694.7072241926 6657146.0 22453363000000.0
1 1 2.59164 59694.20354889335 2459694.7072241926 6516607.5 29691377000000.0
1 1 2.592644 59694.20354889335 2459694.7072241926 6650130.5 14832073000000.0
1 1 2.593648 59694.20354889335 2459694.7072241926 6643866.0 7472760000000.0
1 1 2.594652 59694.20354889335 2459694.7072241926 6394901.0 7450161300000.0
1 1 2.595656 59694.20354889335 2459694.7072241926 6332159.5 101087760000.0
1 1 2.59666 59694.20354889335 2459694.7072241926 6436159.5 14408299000000.0
1 1 2.597664 59694.20354889335 2459694.7072241926 6379465.5 7149105000000.0
1 1 2.598668 59694.20354889335 2459694.7072241926 6584966.0 7080396700000.0
1 1 2.599672 59694.20354889335 2459694.7072241926 6559778.5 13932500000000.0
1 1 2.600676 59694.20354889335 2459694.7072241926 6643326.0 13852312000000.0
1 1 2.60168 59694.20354889335 2459694.7072241926 6600123.0 6945973500000.0
1 1 2.602684 59694.20354889335 2459694.7072241926 6595126.0 6909828500000.0
1 1 2.603688 59694.20354889335 2459694.7072241926 6405492.5 27187487000000.0
1 1 2.604692 59694.20354889335 2459694.7072241926 6709803.0 27130134000000.0
1 1 2.605696 59694.20354889335 2459694.7072241926 6485890.0 6823327000000.0
1 1 2.6067 59694.20354889335 2459694.7072241926 6544768.5 6770992000000.0
1 1 2.607704 59694.20354889335 2459694.7072241926 6525454.0 108593350000.0
1 1 2.608708 59694.20354889335 2459694.7072241926 6496638.0 6690655700000.0
1 1 2.609712 59694.20354889335 2459694.7072241926 6606821.0 13208825000000.0
1 1 2.610716 59694.20354889335 2459694.7072241926 6524881.5 19650690000000.0
1 1 2.61172 59694.20354889335 2459694.7072241926 6613953.0 19569330000000.0
1 1 2.612724 59694.20354889335 2459694.7072241926 6544531.5 6579590500000.0
1 1 2.613728 59694.20354889335 2459694.7072241926 6661114.5 13029360000000.0
1 1 2.614732 59694.20354889335 2459694.7072241926 6549366.0 6554318300000.0
1 1 2.615736 59694.20354889335 2459694.7072241926 6511732.5 108788605000.0
1 1 2.61674 59694.20354889335 2459694.7072241926 6553962.0 12977139000000.0
1 1 2.617744 59694.20354889335 2459694.7072241926 6660766.0 12912779000000.0
1 1 2.618748 59694.20354889335 2459694.7072241926 6573325.0 6468683000000.0
1 1 2.619752 59694.20354889335 2459694.7072241926 6460134.5 25508457000000.0
1 1 2.620756 59694.20354889335 2459694.7072241926 6297065.5 6434068000000.0
1 1 2.62176 59694.20354889335 2459694.7072241926 6455044.5 6403805700000.0
1 1 2.622764 59694.20354889335 2459694.7072241926 6461033.0 6378786000000.0
1 1 2.623768 59694.20354889335 2459694.7072241926 6447301.5 18882115000000.0
1 1 2.624772 59694.20354889335 2459694.7072241926 6208681.0 6355119000000.0
1 1 2.625776 59694.20354889335 2459694.7072241926 6328069.0 25185206000000.0
1 1 2.62678 59694.20354889335 2459694.7072241926 6340765.0 12665003000000.0
1 1 2.627784 59694.20354889335 2459694.7072241926 6465153.0 12636032000000.0
1 1 2.628788 59694.20354889335 2459694.7072241926 6460531.5 6369049000000.0
1 1 2.629792 59694.20354889335 2459694.7072241926 6539596.0 109858320000.0
1 1 2.630796 59694.20354889335 2459694.7072241926 6436275.5 106030580000.0
1 1 2.6318 59694.20354889335 2459694.7072241926 6500450.5 31430267000000.0
1 1 2.632804 59694.20354889335 2459694.7072241926 6508427.0 12608579000000.0
1 1 2.633808 59694.20354889335 2459694.7072241926 6470384.5 6357309700000.0
1 1 2.634812 59694.20354889335 2459694.7072241926 6451070.5 105831330000.0
1 1 2.635816 59694.20354889335 2459694.7072241926 6470650.0 6329146500000.0
1 1 2.63682 59694.20354889335 2459694.7072241926 6354838.5 103714070000.0
1 1 2.637824 59694.20354889335 2459694.7072241926 6467769.0 6318057300000.0
1 1 2.638828 59694.20354889335 2459694.7072241926 6398085.0 12518781000000.0
1 1 2.639832 59694.20354889335 2459694.7072241926 6425849.0 6308284600000.0
1 1 2.640836 59694.20354889335 2459694.7072241926 6496834.0 6305889600000.0
1 1 2.64184 59694.20354889335 2459694.7072241926 6423985.5 6300966600000.0
1 1 2.642844 59694.20354889335 2459694.7072241926 6507024.0 6293964700000.0
1 1 2.643848 59694.20354889335 2459694.7072241926 6479150.0 30986980000000.0
1 1 2.644852 59694.20354889335 2459694.7072241926 6536922.0 12453622000000.0
1 1 2.645856 59694.20354889335 2459694.7072241926 6521036.0 12437729000000.0
1 1 2.64686 59694.20354889335 2459694.7072241926 6569950.0 6255029000000.0
1 1 2.647864 59694.20354889335 2459694.7072241926 6594931.5 18471453000000.0
1 1 2.648868 59694.20354889335 2459694.7072241926 6502504.0 6210325600000.0
1 1 2.649872 59694.20354889335 2459694.7072241926 6434567.0 6198762400000.0
1 1 2.650876 59694.20354889335 2459694.7072241926 6381063.5 104587710000.0
1 1 2.65188 59694.20354889335 2459694.7072241926 6422320.5 6199499000000.0
1 1 2.652884 59694.20354889335 2459694.7072241926 6492309.0 109551420000.0
1 1 2.653888 59694.20354889335 2459694.7072241926 6411153.5 6150259000000.0
1 1 2.654892 59694.20354889335 2459694.7072241926 6268883.5 98727490000.0
1 1 2.655896 59694.20354889335 2459694.7072241926 6369985.5 104223375000.0
1 1 2.6569 59694.20354889335 2459694.7072241926 6358416.5 12056527000000.0
1 1 2.657904 59694.20354889335 2459694.7072241926 6425444.5 12021258000000.0
1 1 2.658908 59694.20354889335 2459694.7072241926 6370914.5 6049470300000.0
1 1 2.659912 59694.20354889335 2459694.7072241926 6392242.0 6039794000000.0
1 1 2.660916 59694.20354889335 2459694.7072241926 6284215.5 23773401000000.0
1 1 2.66192 59694.20354889335 2459694.7072241926 6117080.0 23712907000000.0
1 1 2.662924 59694.20354889335 2459694.7072241926 6322858.0 11882532000000.0
1 1 2.663928 59694.20354889335 2459694.7072241926 6262424.0 100282540000.0
1 1 2.664932 59694.20354889335 2459694.7072241926 6318303.0 103690510000.0
1 1 2.665936 59694.20354889335 2459694.7072241926 6402493.5 104047220000.0
1 1 2.66694 59694.20354889335 2459694.7072241926 6314495.5 102885170000.0
1 1 2.667944 59694.20354889335 2459694.7072241926 6039324.0 11739065000000.0
1 1 2.668948 59694.20354889335 2459694.7072241926 6374969.5 5905601000000.0
1 1 2.669952 59694.20354889335 2459694.7072241926 6361749.0 11722494000000.0
1 1 2.670956 59694.20354889335 2459694.7072241926 6325349.5 17461849000000.0
1 1 2.67196 59694.20354889335 2459694.7072241926 6131860.0 17316088000000.0
1 1 2.672964 59694.20354889335 2459694.7072241926 6399851.5 108877990000.0
1 1 2.673968 59694.20354889335 2459694.7072241926 6176597.0 11470411000000.0
1 1 2.674972 59694.20354889335 2459694.7072241926 6395839.5 106954520000.0
1 1 2.675976 59694.20354889335 2459694.7072241926 6255964.5 22867096000000.0
1 1 2.67698 59694.20354889335 2459694.7072241926 6388131.0 107232500000.0
1 1 2.677984 59694.20354889335 2459694.7072241926 6174825.0 11422516000000.0
1 1 2.678988 59694.20354889335 2459694.7072241926 5971476.5 11382517000000.0
1 1 2.679992 59694.20354889335 2459694.7072241926 6215664.0 11339023000000.0
1 1 2.680996 59694.20354889335 2459694.7072241926 6191042.5 5685046000000.0
1 1 2.682 59694.20354889335 2459694.7072241926 6057082.5 91370410000.0
1 1 2.683004 59694.20354889335 2459694.7072241926 6181140.0 97682600000.0
1 1 2.684008 59694.20354889335 2459694.7072241926 6267636.0 101522650000.0
1 1 2.685012 59694.20354889335 2459694.7072241926 6207367.0 16801440000000.0
1 1 2.686016 59694.20354889335 2459694.7072241926 6304488.0 11219796000000.0
1 1 2.68702 59694.20354889335 2459694.7072241926 6084077.5 5635045300000.0
1 1 2.688024 59694.20354889335 2459694.7072241926 5937545.0 86726205000.0
1 1 2.689028 59694.20354889335 2459694.7072241926 6274231.5 5620085000000.0
1 1 2.690032 59694.20354889335 2459694.7072241926 6235986.0 100032220000.0
1 1 2.691036 59694.20354889335 2459694.7072241926 6312593.5 5606179000000.0
1 1 2.69204 59694.20354889335 2459694.7072241926 6167133.5 98409550000.0
1 1 2.693044 59694.20354889335 2459694.7072241926 6177698.0 101324280000.0
1 1 2.694048 59694.20354889335 2459694.7072241926 6257618.5 101115030000.0
1 1 2.695052 59694.20354889335 2459694.7072241926 6107310.5 11131096000000.0
1 1 2.696056 59694.20354889335 2459694.7072241926 6231862.5 16583482000000.0
1 1 2.69706 59694.20354889335 2459694.7072241926 6303630.5 16516257000000.0
1 1 2.698064 59694.20354889335 2459694.7072241926 6175660.5 11003308000000.0
1 1 2.699068 59694.20354889335 2459694.7072241926 6357754.5 5539900000000.0
1 1 2.700072 59694.20354889335 2459694.7072241926 6229150.5 5520822000000.0
1 1 2.701076 59694.20354889335 2459694.7072241926 6263623.0 16342301000000.0
1 1 2.70208 59694.20354889335 2459694.7072241926 6276952.5 27094833000000.0
1 1 2.703084 59694.20354889335 2459694.7072241926 6271366.5 5479636400000.0
1 1 2.704088 59694.20354889335 2459694.7072241926 6328739.5 104671510000.0
1 1 2.705092 59694.20354889335 2459694.7072241926 6249323.5 5444293000000.0
1 1 2.706096 59694.20354889335 2459694.7072241926 6111356.5 5422978700000.0
1 1 2.7071 59694.20354889335 2459694.7072241926 6280145.5 5421870400000.0
