x,order_1,order_2
1129,40.83026978882344,108.28302479304264
1130,40.8053248735893,108.36633675594406
1131,40.78042434042821,108.44974818367511
1132,40.75556835110023,108.53325940731811
1133,40.73075706771544,108.61687075925263
1134,40.705990652733995,108.70058257315607
1135,40.68126926896612,108.78439518400316
1136,40.656593079572126,108.86830892806634
1137,40.63196224806236,108.95232414291547
1138,40.60737693829728,109.03644116741823
1139,40.58283731448738,109.12066034173962
1140,40.55834354119322,109.20498200734232
1141,40.53389578332544,109.28940650698661
1142,40.50949420614476,109.37393418473016
1143,40.48513897526195,109.45856538592835
1144,40.46083025663784,109.54330045723412
1145,40.43656821658337,109.62813974659795
1146,40.41235302175951,109.71308360326779
1147,40.38818483917729,109.79813237778939
1148,40.36406383619785,109.8832864220058
1149,40.339990180532375,109.9685460890578
1150,40.315964040242115,110.05391173338361
1151,40.2919855837384,110.13938371071914
1152,40.268054979782605,110.22496237809783
1153,40.2441723974862,110.3106480938507
1154,40.22033800631072,110.39644121760622
1155,40.196551976067745,110.48234211029052
1156,40.17281447691895,110.56835113412734
1157,40.14912567937607,110.65446865263777
1158,40.12548575430091,110.7406950306408
1159,40.101894872905326,110.82703063425265
1160,40.07835320675126,110.91347583088736
1161,40.05486092775074,111.0000309892564
1162,40.03141820816583,111.0866964793688
1163,40.00802522060866,111.1734726725312
1164,39.98468213804145,111.26035994134779
1165,39.96138913377649,111.34735865972024
1166,39.938146381476116,111.43446920284805
1167,39.91495405515276,111.52169194722802
1168,39.89181232916889,111.60902727065452
1169,39.868721378237076,111.69647555221964
1170,39.84568137741993,111.78403717231285
1171,39.82269250213015,111.87171251262144
1172,39.7997549281305,111.95950195612998
1173,39.77686883153379,112.04740588712082
1174,39.75403438880293,112.13542469117377
1175,39.73125177675089,112.22355875516615
1176,39.70852117254069,112.31180846727305
1177,39.68584275368543,112.40017421696683
1178,39.66321669804829,112.48865639501773
1179,39.64064318384251,112.57725539349325
1180,39.61812238963138,112.66597160575874
1181,39.5956544943283,112.75480542647686
1182,39.573239677196696,112.84375725160808
1183,39.55087811785009,112.93282747841018
1184,39.528569996252045,113.02201650543864
1185,39.506315492716226,113.11132473254652
1186,39.48411478790635,113.2007525608845
1187,39.461968062836185,113.29030039290062
1188,39.43987549886961,113.37996863234065
1189,39.41783727772053,113.46975768424788
1190,39.39585358145295,113.55966795496313
1191,39.37392459248091,113.64969985212487
1192,39.35205049356855,113.73985378466898
1193,39.33023146783006,113.83013016282916
1194,39.30846769872971,113.92052939813638
1195,39.286759370081825,114.01105190341941
1196,39.26510666605081,114.1016980928044
1197,39.24350977115114,114.19246838171514
1198,39.22196887024736,114.28336318687303
1199,39.200484148554054,114.3743829262971
1200,39.17905579163592,114.46552801930373
1201,39.15768398540768,114.55679888650698
1202,39.13636891613415,114.64819594981846
1203,39.11511077043021,114.73971963244735
1204,39.09390973526083,114.83137035890047
1205,39.07276599794101,114.92314855498203
1206,39.05167974613582,115.01505464779396
1207,39.030651167860434,115.10708906573578
1208,39.00968045148008,115.19925223850431
1209,38.98876778571002,115.29154459709426
1210,38.96791335961563,115.38396657379765
1211,38.947117362612346,115.47651860220434
1212,38.92637998446565,115.56920111720139
1213,38.905701415291105,115.66201455497375
1214,38.88508184555435,115.75495935300384
1215,38.864521466071096,115.84803595007148
1216,38.84402046800709,115.9412447862543
1217,38.82357904287819,116.03458630292724
1218,38.80319738255027,116.12806094276301
1219,38.782875679239346,116.22166914973197
1220,38.76261412551143,116.31541136910167
1221,38.74241291428265,116.40928804743756
1222,38.722272238819194,116.50329963260253
1223,38.70219229273728,116.59744657375693
1224,38.68217327000324,116.69172932135896
1225,38.66221536493345,116.78614832716409
1226,38.642318772194386,116.8807040442255
1227,38.62248368680256,116.97539692689394
1228,38.60271030412454,117.07022743081768
1229,38.58299881987703,117.16519601294252
1230,38.563349430126706,117.26030313151189
1231,38.54376233129039,117.35554924606677
1232,38.52423772013494,117.45093481744573
1233,38.504775793777284,117.5464603077849
1234,38.48537674968444,117.64212618051783
1235,38.466040785673464,117.73793290037585
1236,38.446768099911495,117.83388093338763
1237,38.42755889091574,117.92997074687966
1238,38.40841335755346,118.02620280947579
1239,38.38933169904201,118.12257759109757
1240,38.370314114948805,118.21909556296399
1241,38.35136080519132,118.3157571975917
1242,38.33247197003709,118.41256296879484
1243,38.313647810103745,118.50951335168506
1244,38.29488852635897,118.60660882267194
1245,38.27619432012052,118.70384985946205
1246,38.2575653930562,118.80123694106004
1247,38.239001947183894,118.8987705477678
1248,38.22050418487161,118.9964511611849
1249,38.20207230883731,119.09427926420847
1250,38.18370652214913,119.1922553410331
1251,38.165407028225225,119.29037987715125
1252,38.14717403083383,119.38865335935265
1253,38.12900773409322,119.48707627572468
1254,38.1109083424718,119.5856491156522
1255,38.09287606078799,119.68437236981782
1256,38.07491109421029,119.78324653020152
1257,38.057013648257275,119.88227209008107
1258,38.039183928797584,119.98144954403148
1259,38.021422142049936,120.08077938792573
1260,38.00372849458311,120.18026211893404
1261,37.98610319331595,120.2798982355243
1262,37.968546445517376,120.379688237462
1263,37.951058458806365,120.47963262581003
1264,37.933639441151975,120.57973190292913
1265,37.91628960087332,120.6799865724774
1266,37.8990091466396,120.78039713941055
1267,37.88179828747005,120.8809641099819
1268,37.86465723273402,120.98168799174218
1269,37.84758619215091,121.08256929353979
1270,37.83058537579015,121.1836085255209
1271,37.8136549940713,121.28480619912878
1272,37.79679525776395,121.38616282710473
1273,37.78000637798777,121.48767892348734
1274,37.7632885662125,121.5893550036128
1275,37.746642034257924,121.69119158411492
1276,37.73006699429395,121.79318918292498
1277,37.7135636588405,121.89534831927205
1278,37.69713224076756,121.99766951368244
1279,37.68077295329526,122.10015328798033
1280,37.6644860099937,122.2028001652873
1281,37.64827162478313,122.3056106700225
1282,37.63213001193381,122.40858532790266
1283,37.616061386066114,122.51172466594203
1284,37.600065962150445,122.61502921245247
1285,37.58414395550728,122.71849949704358
1286,37.568295581807206,122.82213605062219
1287,37.552521057070834,122.92593940539294
1288,37.536820597668864,123.02991009485785
1289,37.52119442032205,123.13404865381663
1290,37.50564274210123,123.23835561836657
1291,37.49016578042729,123.34283152590245
1292,37.47476375307122,123.44747691511668
1293,37.45943687815403,123.55229232599919
1294,37.44418537414685,123.65727829983746
1295,37.42900945987085,123.76243537921658
1296,37.41390935449724,123.86776410801907
1297,37.398885277547365,123.97326503142529
1298,37.38393744889259,124.07893869591294
1299,37.36906608875436,124.18478564925726
1300,37.35427141770419,124.29080644053131
1301,37.33955365666367,124.39700162010533
1302,37.32491302690444,124.5033717396475
1303,37.31034975004822,124.60991735212335
1304,37.29586404806682,124.71663901179596
1305,37.28145614328208,124.82353727422611
1306,37.26712625836593,124.93061269627204
1307,37.25287461634035,125.03786583608954
